epoch,batch,d_gan_loss,d_AU_loss,g_gan_loss,g_AU_loss,reconstr_loss,fid_joy,fid_sadness,fid_surprise,fid_contempt
24,0,-2.2986946,0.05453071,-1.1320696,0.00197266,0.031273477,24.363595804016143,28.00206453555768,36.04689264550049,19.791390783510053
25,0,-2.140995,0.021690803,-1.4428649,0.00043311287,0.03462058,28.47981335164343,30.903173024713908,37.38201230628022,22.362423993366207
26,0,-2.2513185,0.035519972,-1.8594098,0.009576635,0.030816302,21.560464889044766,26.7955162774698,32.81441287313638,18.849074244007056
27,0,-2.1549234,0.017468873,-1.0256777,0.00039705288,0.02837884,20.837438199191126,26.11202803939267,31.090474898758316,18.451462935925633
28,0,-2.0579066,0.007902289,-0.63409275,0.00027762857,0.02875777,22.848755718298946,27.324297129424934,32.13848579134046,19.548718663625294
29,0,-2.2814593,0.033632163,-1.6536654,0.0038342704,0.032656472,22.740052211934312,27.508162567070713,33.51304231378836,19.746589764314535
30,0,-2.118533,0.0143766645,-1.3548704,0.0045238105,0.028735252,23.414425312255986,27.654374772953474,32.38845889750837,19.518324312748433
31,0,-1.886961,0.089145415,-1.3780072,0.0072310567,0.029557342,22.57592924845281,27.78205892842007,32.31336525273932,19.47649724838172
32,0,-2.151057,0.005951263,-1.0548282,0.0016564644,0.031302303,22.210825816487187,27.064730287543824,32.7379025973143,18.65067720074751
33,0,-2.2196648,0.04587326,-1.0836475,0.00084506854,0.028022202,21.52360886765382,26.18614815819319,31.74042890805066,19.000880583712302
34,0,-2.027484,0.012180996,-0.9214383,0.0005346857,0.030227674,21.567994196940532,27.01227611197106,31.525422778745593,19.4219866116822
35,0,-2.2772164,0.037635,-0.80359495,0.0009775062,0.044850234,26.44630716151812,28.384131976777326,31.61676901344279,20.395296008637132
36,0,-2.2336721,0.01026523,-1.1874233,0.0003329958,0.03304016,20.883494186441936,26.0042380204722,29.423306706576568,18.206238958955765
37,0,-2.2235074,0.11629537,-0.6689527,0.0073599974,0.028915064,21.177687072976283,26.767909737413675,33.55766709387589,19.74968584308303
38,0,-2.0972419,0.010112136,-0.7169155,0.00047912667,0.03482082,20.545387877803194,25.86455992364631,29.51985809480908,18.08469615871931
39,0,-1.8958782,0.12148975,-1.2942088,0.00017276965,0.025869133,21.993139790413323,26.0652836115342,31.352052022496764,19.843558833499003
40,0,-2.2962394,0.051858664,-1.1437143,0.020703245,0.03876999,22.646157704300236,27.16285814975177,32.50717255727949,19.399870159369385
41,0,-2.034439,0.02841993,-1.4067819,0.010367051,0.027373029,21.45821487641635,26.60953084425404,31.62037923660901,19.404571770510387
42,0,-2.0454006,0.018728575,-0.6215439,0.00409341,0.02752078,23.9827920285353,25.81628807107859,32.583219348085606,19.886660628186036
43,0,-2.3306837,0.010719244,-0.7039298,0.00050078717,0.033028387,23.27647328771883,26.87718786112015,33.26433039651181,19.41824222847535
44,0,-2.3924026,0.012798441,-0.9804337,0.0033919709,0.029313639,22.277696037906026,26.508063382917953,30.72249441814762,19.39284155467044
45,0,-2.218407,0.007512805,-1.4400836,0.0012498554,0.030090615,24.07155969753589,26.99067212420391,29.534891864258242,20.377145903970472
46,0,-2.3037608,0.01743486,-0.9508305,0.0009578546,0.039259985,27.203834191880787,29.924535060894755,34.45208996287906,19.916312532035846
47,0,-2.2712488,0.027622519,-1.0360882,0.0020191078,0.030848585,24.742739577183215,27.679557902662623,34.31290280421291,19.60326318393342
48,0,-1.9689572,0.011121511,-1.038906,0.0005693462,0.029600611,22.51438053153251,27.119711710205564,34.31784849303682,18.136369953757224
49,0,-2.3623633,0.011017979,-1.2318166,0.0016605785,0.035376377,24.66756012685775,27.290722435953,32.577920114348075,19.73589300732459
