epoch,batch,d_gan_loss,d_AU_loss,g_gan_loss,g_AU_loss,reconstr_loss,fid_joy,fid_sadness,fid_surprise,fid_contempt
37,3000,-0.96761775,0.2295373,0.36538982,0.048696313,0.024982827000000003,17.8522847580453,20.492396715499552,25.344117658790594,18.433790525722827
37,4000,-0.9790349,0.2533989,0.55607533,0.045483153,0.02555624,18.621122034303912,21.049235034523694,28.308076242008987,18.93855814452297
38,0,-1.093449,0.2263041,0.39200473,0.034940153,0.026191702,19.58393748521408,21.198528227881297,26.08191412287573,19.158303954418766
38,1000,-0.99592626,0.22639257,0.29998850000000005,0.045823324000000006,0.025537362,17.728143894623113,20.13148342297632,25.34937227619017,17.840101265750235
38,2000,-0.78624713,0.23589678,-0.15986757,0.039364513,0.025433768,18.744685751489047,21.181724822935735,26.865320554599265,18.78642977947697
38,3000,-0.6566185999999999,0.28041109999999997,1.2136991000000001,0.051209737000000005,0.025045024,18.801936084686247,20.973111143424443,27.73987139766285,19.281369764587964
38,4000,-0.88088447,0.19033995,1.1833018999999998,0.054461565,0.025617797,17.741317794678768,20.63206879852055,28.247072258052754,18.017470096874348
39,0,-1.0166302,0.20368499,1.1176583999999998,0.039824113,0.030012012999999997,20.39382495784364,22.934493293105078,30.675013928712417,19.52344432688659
39,1000,-0.7061375,0.2705035,0.83684456,0.0365616,0.027804716,21.02432657751416,24.129779174766067,29.143906362935496,20.494289177579613
39,2000,-0.7136016,0.23784639999999999,1.3559204,0.03744968,0.026661813,19.65712063380238,22.688316995374517,29.92942226855677,19.69493104865348
39,3000,-0.619903,0.13969286,1.2872472,0.03380689,0.029421164,18.657398605583865,22.498453269881736,26.798601005104732,18.631895291427924
39,4000,-0.7123988,0.1729796,0.996353,0.034297213,0.02929368,19.483902923384846,21.981116152425532,29.239747016055325,19.492214830577325
40,0,-0.7332138000000001,0.16286513,1.0271828,0.028069333999999998,0.027210241,19.055554330920838,22.426007742998877,30.157103941305593,18.93578569647305
40,1000,-0.8872396999999999,0.19222684,1.1413919,0.027528717999999997,0.029660894,20.546405473865093,24.240661083805804,30.779636080887656,19.927553056514455
40,2000,-0.9084825999999999,0.19637667,1.1818712,0.036067367,0.025309024,18.599905335170373,22.38494629304032,29.2532183509748,18.6159406355863
40,3000,-0.83623457,0.20590262,1.0111492,0.031032844,0.028711375,19.160099046263497,20.927907336936702,24.91292576904405,18.6864827798355
40,4000,-0.9888731,0.17768687,1.1554431,0.04157779,0.027118279,19.494608442596785,22.805890673595115,29.878720323958483,19.767676380832683
41,0,-0.6599885,0.15226597,1.0714860000000002,0.033626787000000005,0.025711924,20.18262286217152,22.397109727325677,29.203866271241225,20.58798397038899
41,1000,-0.9267396999999999,0.23063916,0.29947075,0.042045567,0.024855257999999998,19.60202757933675,21.377217042046254,28.117866506985198,19.513699023862873
41,2000,-0.87591517,0.19509493,0.3025545,0.04042185,0.026698793999999998,18.422373538595508,20.636253323756847,26.191733755372127,18.552994312801047
41,0,-0.890074,0.17955317,0.37599978,0.039037876,0.02440294,18.815918591938612,20.93829248528039,25.83559406447523,18.7213884231376
41,1000,-1.028159,0.21248306,0.4690715999999999,0.026697202000000003,0.026811356,18.355248767725413,20.854750431545146,27.50497904268445,18.423455074866094
41,2000,-0.9453853,0.17244114,0.44463843,0.022234209,0.025709178,19.13851383653689,21.055268659426304,26.3427406747337,18.951509333602644
41,3000,-0.8956349,0.16964759,0.30769992,0.030192565,0.02549083,18.051260999338922,20.93488179308337,26.778542499432632,17.840664908395212
41,4000,-0.9533307,0.19910707,0.3129562,0.029969724,0.026681362,20.78340334938716,22.113072058661512,29.00392820014483,19.58702134616877
42,0,-0.92601305,0.19461606,0.46711564,0.031611767,0.028325554,19.627652040462014,21.49516209452845,27.891453578681933,18.577773575778167
42,1000,-0.9744672,0.17041975,0.27516136,0.036390442,0.02595298,19.11130958462786,21.68843182896822,26.09632053921968,18.71139702721186
42,2000,-0.9680929,0.18328238,0.15351677,0.03876159,0.025134573,18.553227106431848,21.733350503562516,25.54900967777539,18.699837599776856
42,3000,-0.9406595,0.15076189,0.40181088,0.066195235,0.025318187,18.61335404458981,21.493812389547315,26.131885839383504,18.85154769348776
42,4000,-0.97994095,0.1436864,0.13284400000000002,0.045503918,0.028271478,18.834696005563785,21.755003191992607,27.228044376661444,18.751038660582626
43,0,-0.9619571,0.14012097,0.4543422,0.038082752,0.026146555,18.29398999507191,21.20313356195922,27.67020443694685,18.512578489431267
43,1000,-0.97548664,0.20180464,0.64186823,0.021001665,0.02365343,17.9023921275018,20.80993185614514,27.249986323210663,17.80592328591831
43,2000,-0.88283795,0.14863735,0.543666,0.035303507000000005,0.02596143,19.050620966899885,21.046866269550947,27.845229242016128,18.765994345048803
43,3000,-0.920065,0.19202995,0.50291324,0.024760349,0.025798729,18.38866433469556,21.661780793966585,25.759656782725248,18.66154386960804
43,4000,-0.9903359,0.160407,0.589411,0.023241807000000003,0.026772797,19.40169894377845,20.99919403598216,27.93167186085452,18.782363101251352
44,0,-0.8532287000000001,0.18747924,0.761116,0.041767206,0.025042828,19.299030827363623,22.96426726432477,27.07215876437536,18.63886398488469
44,1000,-0.8950924000000001,0.21291693,0.7431713000000001,0.049767,0.025361683,17.901348514185113,20.93209676554633,26.591078697331,17.948140156518573
44,2000,-1.0166743,0.15636602,0.53859043,0.032284357,0.025358375,18.937874376004856,21.66147156297677,27.22253648492005,19.126411666489393
44,3000,-0.8827165000000001,0.16811152,0.2100653,0.031569852999999995,0.02457214,18.572282120418265,20.34098682206809,25.931412067819682,18.47311113331364
44,4000,-0.99434555,0.10735786,0.49043527,0.030598486,0.024799779,19.36042304573252,21.678133098977185,27.215521528843823,19.387847522753987
45,0,-0.8726115,0.1544156,0.28964567,0.028437832000000007,0.02599944,18.445603153852204,21.321517788402762,25.4840457292922,18.16154624170148
45,1000,-0.96133804,0.119918235,0.11217823,0.04534755,0.02735318,19.088673801562493,20.031808061649944,26.982181748913945,18.412654156706594
45,2000,-0.9698174,0.15982822,0.27299199,0.03479351,0.025762834,18.724100212807453,20.881470389524626,26.119530074276533,18.62414433205231
45,3000,-0.9510248,0.18397465,-0.09143639,0.042461913,0.027045624,21.23596469638909,22.281756202636405,28.916584896808327,19.845027253740994
45,4000,-0.84655875,0.21551722,0.25419968,0.03873112,0.023616543,19.023490361515318,21.91761593853613,27.705376988840214,19.052208858977707
46,0,-0.85877824,0.127939,0.30462724,0.023189291,0.023802789,17.933716871667517,20.143898718552066,25.595549723216013,17.86309424129047
46,1000,-0.9034548,0.14727503,0.1461623,0.024389178,0.024546124,17.966312400545405,20.582859802096664,25.79157648923172,17.719230976165928
46,2000,-1.0346856,0.10512514,0.451708,0.028283987000000007,0.037832677,18.38174336411555,20.55943490320871,26.19968766088459,18.114088032392715
46,3000,-0.99990493,0.13798141,-0.015871083,0.030756341,0.025681226,19.532569269808107,22.330768736375973,27.14450883048804,20.035521792817747
46,4000,-1.0405966,0.18891764,0.0049028676,0.029994238,0.026426435,18.003775883233747,20.3641144036472,25.11878616283187,18.003322667061234
47,0,-0.80183965,0.18636881,0.11516839,0.033007715,0.024764089,18.707462137962608,21.222644896040407,26.78433488758614,19.227700375088688
47,1000,-0.9380711,0.17647119,-0.069392234,0.023694424,0.024764365,18.349297817148,21.478498748061586,26.270208420123108,18.535790674053768
47,2000,-0.98062325,0.100665286,0.30893028,0.033446938,0.027057216,19.116158140768107,21.62434136841867,26.902430824024183,18.538543638976787
47,3000,-0.9311557,0.1438797,-0.13194506,0.015006318,0.026724147,18.858670613463236,21.46610845828232,27.88435741861605,19.187204017906925
47,4000,-0.8591421999999999,0.12556587,0.014939312,0.04150692,0.024725268,19.57157823616112,21.762053255512342,27.662861516461764,19.76072414331188
48,0,-0.85696554,0.15213484,0.05851366,0.041102532,0.030300656,18.88775333667297,21.469901215302684,25.94750954853044,18.392234201275187
48,1000,-0.8922978000000001,0.15448296,-0.14846677,0.03794905,0.025317097,19.460071744982656,21.084830182644342,29.066823063461925,19.911249910249666
48,2000,-0.89825225,0.09365952,0.18174943,0.026818343,0.028851422,17.6627728786261,20.66128168080945,26.15440571768121,17.384023656471502
48,3000,-0.92862844,0.09684784,0.6400099,0.014788757,0.024571681,18.068066726600847,21.12999215964589,27.445889738138362,17.84145820337881
48,4000,-1.0343882,0.11403204,-0.032449793,0.021469291,0.02507036,18.05884999951104,20.676223711148623,26.120800953329194,17.8750413598176
49,0,-0.937755,0.14943895,-0.0054651313,0.024939446,0.026346158,18.952426545896657,22.199606449693533,26.326377613272573,18.51691681227689
49,1000,-0.84738004,0.087455764,-0.012087982,0.028934993,0.024183342000000004,17.84762842579209,21.254578184035093,26.800369326742306,17.657410105777014
49,2000,-0.81165624,0.10075203,0.4639316,0.033232346,0.029838007000000007,17.926776083661878,20.052532059530733,25.08376324108315,17.665364393891394
49,3000,-0.88852686,0.13115448,0.07971339,0.041622315,0.026014034,18.68518823928485,21.941225395095387,26.036654453821807,18.569104184850005
49,4000,-0.8350395,0.15176992,0.12175378,0.028774861,0.024746457000000003,18.39642644969637,21.34605705023916,26.523588433100944,18.830190073420425
50,0,-0.79757357,0.09097535,0.09332012,0.022449484,0.029218752,18.315479160865266,20.90489066808589,26.703841274374184,18.348547237731086
50,1000,-0.90968543,0.12228969,-0.28679118,0.043030795,0.028681803,18.315105580575505,21.430556942179404,26.73407835086246,18.53215959268573
50,2000,-0.93385285,0.11105042,0.4863845000000001,0.025904216,0.02404028,18.870139174111358,22.624463242364392,26.198372742242952,19.181581866751827
50,3000,-0.9610944,0.106425345,-0.14187586,0.019450607,0.024964115,17.78500508914314,20.329934685036875,26.72463998342772,17.55811920022725
50,4000,-1.0269965,0.10740096,0.35037997,0.03754271,0.025578089,18.2343021542342,20.701906406809822,28.10684518838168,18.086006558604623
51,0,-1.0560288,0.097658485,0.22394818,0.0159178,0.024674421,20.083289094625734,22.034553441834912,27.713040641993107,19.159979005678228
51,1000,-0.942244,0.11969959,-0.0920396,0.043612733,0.025348507000000003,18.433816819561912,20.988916659801134,26.049685370088948,18.836688768357817
51,2000,-0.7899151,0.10870278,-0.29730797,0.029663416,0.025790747000000003,18.313135410463985,20.64325024224252,26.452196416607023,18.19242395551373
51,3000,-0.6753166,0.12446914,-0.14737001,0.020103103,0.025125407,18.999630304785946,20.64021816899674,26.34882112692643,18.818144529233734
51,4000,-0.941736,0.09863972,-0.33298936,0.045259684,0.026200024,17.54330089833556,20.52368716930644,26.97921737617505,17.72818142482987
52,0,-1.048386,0.102309786,-0.08482443,0.017960949,0.029027343,17.42965523439264,20.431774307937104,27.006975828380572,17.779686801299164
52,1000,-0.90995836,0.1472641,-1.5123223999999995,0.023954134,0.026943116,17.38321585245407,20.73640021120019,27.111392785087872,17.66576807251875
52,2000,-0.9096732,0.088569485,-0.4843561,0.02243298,0.026454119,18.505563599015968,21.370727725133406,27.780859701728506,18.785317424219052
52,3000,-0.86394054,0.08288775400000001,-0.33769876,0.034517013,0.029208053,18.06353269908277,21.38946609168471,27.53831929703756,17.982314482267157
52,4000,-0.92513716,0.08719649,-0.31488508,0.016147066,0.030056935,18.745326078504924,21.336104499309727,27.67763152644659,18.358163832228172
53,0,-0.8803431999999999,0.119297475,-0.33358059999999995,0.02286847,0.026416901,18.019480585956646,20.853797259573238,27.272181310307985,18.242145387232824
53,1000,-0.98346776,0.12668806,0.036318846,0.011880744,0.0263727,18.71438243423364,21.026290759534106,29.188169597631802,18.708150609497693
53,2000,-0.95601463,0.12957993,0.1838845,0.035053167,0.024538754,17.701460800980502,21.13289554069155,26.839993839194705,17.81498219971914
53,3000,-0.9997048,0.105858274,-0.08342816,0.016891014,0.027204918,18.092153707752686,20.167613668170873,24.77357728247921,17.780066579753857
53,4000,-1.0672442,0.05949432,0.09229331,0.027490167000000003,0.027364118,18.702425484303266,21.472851893335193,28.014572365842472,18.616348160552466
54,0,-0.88104284,0.07266089,-0.056696713,0.018579472,0.025537483,19.07606061063325,20.421656716175907,27.6321912060711,19.21021721355753
54,1000,-0.94253165,0.14705025,-0.20759557,0.042713057,0.024710227,18.588556627546488,21.22557934873487,25.63729126054357,18.748791824656568
54,2000,-0.9066304,0.089736894,-0.31171182,0.030117467,0.026300099,17.88150582672313,20.185764276036508,24.837305420409308,17.68886697701538
54,0,-0.9628191999999999,0.09251482,-0.25343785,0.030024925,0.024125442,17.76846041294442,20.71404323572753,24.75086372390593,17.86615726235564
54,1000,-1.0826552,0.11425049,-0.10749566599999999,0.018188858000000002,0.02732552,17.495376945933348,20.40544579498448,24.913083611357308,17.306589990946573
54,2000,-1.0265676,0.106609516,-0.08633624,0.04169532,0.025207616000000002,19.269092668580555,20.449746865368983,26.89674864747581,18.714002383031808
54,3000,-0.887394,0.05806992,-0.27810496,0.023528825,0.025743555,17.15434122754857,20.82595266751477,26.137434975337897,17.54637424059291
54,4000,-0.85210216,0.10043318,0.12840353,0.0322257,0.025765995,18.855727817555962,21.29442328286143,25.74568077700049,18.923983594976736
55,0,-0.9447960999999999,0.06440475,0.12373984,0.01740139,0.027519524,17.581053440332933,20.544579978944,25.37521676816686,17.127589946217338
55,1000,-0.9611018,0.085197695,-0.28334153,0.042541478,0.025896959,18.139620231778792,21.416500758606844,26.427979304553162,18.08971022262833
55,2000,-0.97215843,0.06961128,0.13661927,0.022796677,0.02525697,18.45948714871858,20.97139463681836,25.11673416490013,18.726898109759194
55,3000,-0.9416756,0.060318912999999995,0.0013201963000000001,0.03424821,0.025883292999999998,18.33366256057323,21.121406829338643,26.186786542342592,18.620958368708614
55,4000,-0.95864916,0.08562941,-0.08813187,0.022630284,0.027476516,18.740933722113308,20.89744430359497,27.25209226891198,18.385722658597558
56,0,-0.97295904,0.050310113,-0.037692002999999995,0.021376956000000003,0.026183337,17.983556572375647,21.598431627460485,25.972923532654985,18.353141414637147
56,1000,-0.9768283999999999,0.12185683,-0.44414914,0.022454672000000002,0.023503086,18.369474640289184,20.694967578419835,27.22244091994102,18.53621624432313
56,2000,-0.90228873,0.082965024,0.14009255,0.02014869,0.026169047,18.346953022046502,20.41549396023325,27.712563303210693,18.60394788541214
56,3000,-0.90217066,0.122550555,0.10739119,0.01476838,0.026361477,17.90196541227661,21.444813212909427,25.207597333933226,18.2992123644822
56,4000,-1.0046458,0.07038163,0.2578882,0.016487379,0.025340638999999998,18.226089359207467,20.6549287786126,27.229336701838946,18.474193690363506
57,0,-0.9499281999999999,0.13270582,0.36582786,0.051389627,0.024769217000000003,17.84795335744505,22.092723866566104,27.080376434725,17.954351678443548
57,1000,-0.922927,0.105415404,0.04049778,0.024034891,0.025329143,18.01721654397884,21.865238102983483,27.91908337058057,18.03032918215905
57,2000,-1.0067011000000001,0.07430396,-0.27730346,0.013543517,0.02557153,18.06847571562136,20.98284801457069,27.556655706539143,18.213601890618857
57,3000,-0.94448024,0.0751602,0.35236543,0.033581227000000005,0.024677748,18.143290727435783,20.551333165068602,26.172150632606357,18.304721689131924
57,4000,-1.0630953,0.042880233,0.15389687,0.024622496,0.024926007000000003,18.361749503504253,20.82499377836513,27.80815972863061,18.427009083544306
58,0,-0.84122235,0.082228124,-0.023291092000000003,0.022407002999999998,0.026193872000000003,17.42123637921972,20.637086025054888,25.543480561077075,17.687482417033465
58,1000,-0.9433994000000001,0.07033243,0.007907418499999999,0.04161152,0.026557947999999998,18.5224043716508,20.73159613512252,25.23787550484085,18.28412405076889
58,2000,-0.9805166,0.06250141,-0.16562283,0.021914206000000002,0.024360312000000002,17.511449760766368,21.338115895361877,24.681573322175414,18.02588923179317
58,3000,-1.0119445,0.10787047400000001,0.06584743,0.018546406,0.027384551,18.624002709456192,20.411465413447498,27.436572856543563,17.964488843270118
58,4000,-0.90353143,0.20973401,0.17998865,0.02394557,0.02434752,18.683651855814247,21.510977109718734,27.96635269280304,18.695192683002176
59,0,-0.9379329,0.07947472,-0.087575495,0.0074578086,0.023585437,18.085718045882203,20.985164602866266,26.16589018349231,18.464906115317085
59,1000,-0.95228606,0.099738635,-0.20952179999999998,0.034840256,0.024576507999999997,17.524315091569065,20.944459048035238,25.01110120823958,17.821840031720765
59,2000,-0.9091986999999999,0.047253214,0.071067855,0.049362782,0.026680961,18.585427175178094,20.687131530585987,25.56284844971901,17.941510203936758
59,3000,-1.0221097,0.06574642,-0.3007203,0.029732935,0.026294197999999998,18.44320197767456,20.70344166012967,26.36103212785857,18.432149567845357
59,4000,-1.0999862,0.14160079999999994,0.024656398,0.037567607999999995,0.02613386,16.843515333717306,19.85752905133529,24.248367574954585,16.78978369672933
60,0,-0.77623904,0.14204006,-0.19100738,0.016167883,0.02448546,17.373670475612244,21.678213101740933,24.888388975688628,17.42083423020574
60,1000,-1.0908903,0.13293676,0.04778013,0.015554861000000001,0.02452601,18.372551230666886,21.30190706520153,25.79625782099913,18.26335020922272
60,2000,-1.0327640999999999,0.050036184000000004,0.009953458,0.027846483999999998,0.026152952,17.100771333211185,21.207105440592986,24.36368741028656,17.259895333185682
60,3000,-0.9661194,0.100569546,0.10045086,0.027498791,0.027188892000000003,18.87772793092114,21.17599783445928,25.422151892745603,19.0082772939968
60,4000,-0.910575,0.08447363,-0.4809153000000001,0.026183095,0.024537485,18.687969216437523,21.54912894097589,25.94272660251545,19.212581218730488
61,0,-0.9256382,0.09857452,-0.035116043,0.046832714000000004,0.02693783,17.283585675972574,20.377980477894713,23.2566039936053,17.44211851786855
61,1000,-0.94576794,0.08677543,-0.13363767,0.019189222,0.025321601000000003,18.322967846990625,20.26591288530946,26.403390753661622,18.569761063987528
61,2000,-0.91197467,0.04515992,-0.49450773,0.041508585,0.027396332000000002,17.483546872925842,21.11636721716519,25.946978585672497,17.61553241188423
61,3000,-0.89489716,0.05387275,-0.28925735,0.007763454,0.024330385,17.6688782372263,21.31741444155432,26.157943886489,18.033197919439946
61,4000,-0.9133923,0.0473986,-0.5686686,0.03894136,0.024542116,18.321747474195565,22.035620664774108,23.6081078454595,18.7545267205968
62,0,-0.86709183,0.10342431,-0.5729639,0.023585863,0.025347063,18.866981709476725,22.467219720544282,24.816192035966374,19.06895801145936
62,1000,-0.8782943000000001,0.041385204,-0.50179124,0.016421627,0.023662038,17.452704880068186,22.126205123062363,25.90459396786917,17.759903583825405
62,2000,-0.90442383,0.07768671,-0.2097534,0.016005125,0.027054107,17.9724569332366,19.610180247199878,23.80609863139409,17.385860777894663
62,0,-0.98163426,0.09718216,-0.31090492,0.03537477,0.025050776,17.797352193548647,19.695379318693934,23.805895837144906,17.726570003896086
62,1000,-1.0766791999999998,0.10730703,-0.02900334,0.031404864,0.026922466000000003,18.107959805461352,21.32322337308688,23.77673438004825,18.106230786935328
62,2000,-1.0889399,0.08750148,0.24873182,0.0354797,0.025331527000000003,18.116664220894908,21.520294070176874,23.76457818404839,18.19880768821764
62,3000,-0.8995917,0.038743015,-0.14355752,0.04901096,0.025682885,17.082041942287677,21.418328485586585,24.165883897031325,17.117501284830382
62,4000,-0.9346644,0.07717496,0.11649328,0.008402001999999999,0.025548281000000003,18.656521864615115,21.16711842311941,24.86867259383277,18.447990336632106
63,0,-1.0039028,0.08654515,-0.023652086,0.036585458,0.026202777000000003,18.471300557894885,21.224505664830275,24.27542095266455,18.105735822285713
63,1000,-1.0095167,0.058485575,0.04567036,0.012560073,0.025870409,18.634685998575748,20.56644837705392,25.69088006726139,18.13091018149595
63,2000,-1.0075586,0.067050606,-0.045744263,0.019910382,0.02464971,17.368948903663068,20.271447935985552,24.303053196442967,17.270597008361904
63,3000,-1.063074,0.0358289,-0.34816685,0.030399708,0.025508553,17.873205614539273,20.216443926918828,23.671970270478567,17.833016128898265
63,4000,-0.98341525,0.034050804,-0.48154175,0.020952908,0.026719986,17.894192732959567,21.147813678975265,25.38659157543941,17.9689617672029
64,0,-0.9974563,0.0475542,-0.32767794,0.01109672,0.026283365,17.424178646629485,21.455128073006648,23.98640562492295,17.47831986325363
64,1000,-1.0991971,0.1314175,0.06712503,0.011754882,0.023494499,18.381806629080447,21.609300827172884,26.41022879007184,18.30533169759468
64,2000,-0.96970403,0.08698325,0.33716583,0.016131697,0.02608573,17.792811905013536,20.939581153653364,26.069218236129192,17.986641478099216
64,3000,-0.95423955,0.09203877,-0.05218041,0.018012317,0.025153741,18.564654798168306,20.963739531450557,24.177548524324866,18.28825296952488
64,4000,-1.0298936,0.048836183,0.4896701,0.013348409,0.025132628,18.74738513403534,21.314137724762645,25.701717146236405,18.345367969283327
65,0,-0.9943526,0.14251181,0.513031,0.024415897,0.024325686000000003,18.41461317768628,23.03208906132977,24.381053817679142,18.28920897399161
65,1000,-0.94963324,0.08269612,-0.004667543,0.010157249,0.025089066,17.879121077310653,20.881229005859094,25.624088317700966,17.99437327511788
65,2000,-1.0065937,0.06067154,-0.18291919,0.007679638000000002,0.025267093,17.01187658667382,20.84640179900356,24.96060210450699,17.093058790262575
65,3000,-0.9278476,0.059699025,-0.20853136,0.02434123,0.024408411,18.185182704921914,20.289173405325467,26.803485634775488,18.476103309580537
65,4000,-0.9410222,0.04548018,-0.5353143,0.014960617,0.024764396,18.760878887317947,20.98192328250245,26.24459882189725,18.901888144972673
66,0,-0.8974291,0.037676126,-0.6883416,0.025211304,0.026283074,18.623904231770467,22.405507164150805,25.60932051050748,18.49590022375316
66,1000,-1.0454898,0.03990402,0.033803686,0.017864687,0.025960775,17.360201777541192,20.446912941855913,25.347023940812484,17.561895469017315
66,2000,-0.9804245,0.045979086,-0.06647398,0.0135244215,0.024499135,17.105228791714694,21.04702483500569,24.602571853173323,17.53960284390473
66,3000,-1.0734978000000002,0.040579613,-0.23291796,0.013119476,0.025200002000000003,17.27519933457151,19.741634551902166,24.742698093470665,17.348343570993027
66,4000,-0.86401343,0.222148,-0.29032183,0.0185049,0.02361786,18.23163836670224,22.1527027419852,26.092153518410782,18.350197418411483
67,0,-0.941365,0.049257126,-0.27608466,0.016340898,0.023450375,17.39114264177988,20.22656168373961,24.5237334116006,17.620885802346553
67,1000,-0.9981285,0.06124924,-0.40843144,0.01656111,0.02412992,17.94317994883349,21.357394227460045,25.884391601928247,18.026073245964245
67,2000,-1.1614238,0.043205522,0.07680103,0.0057908953,0.051767413,19.246081189022163,19.884778980365468,26.21650903419055,18.21534547382359
67,3000,-1.0316417,0.05384727,-0.49891436,0.013156668,0.025697092,18.693006099690933,21.96967046761702,25.583783702023712,18.750769911204266
67,4000,-1.1272116,0.118247814,-0.26445147,0.022372017,0.02668759,18.391561573639482,20.72336654777422,24.920421557747716,17.960490200649758
68,0,-0.8966098,0.1458915,-0.2225836,0.03414426,0.02591074,18.324060122803246,20.826155628402688,25.86293032274992,17.999330695895818
68,1000,-0.96698225,0.079937994,-0.23572189,0.0086599635,0.024502026,17.57250567314074,20.422607368699687,24.69863001296926,17.408645309955148
68,2000,-1.1021849,0.030746091,-0.15050784,0.025105845,0.025802065,16.971470666108953,20.729670511797682,24.13099803813887,16.587206405364327
68,3000,-0.96949327,0.09963911,-0.28817534,0.027651927000000003,0.026310613,18.84820691275445,21.610032702194104,25.651557168403656,18.728442043213363
68,4000,-0.95016694,0.06188735,-0.53758764,0.02306205,0.02407776,18.127576024401122,21.01789528026848,25.204919240715554,18.303127310581488
69,0,-0.9763888,0.07212061,0.1832079,0.013861151,0.02912199,17.728671819509344,20.7895141125612,23.39283476124436,17.525472307348426
69,1000,-0.9612488,0.10026102,0.2833407,0.013424275,0.02541691,17.85346661284902,20.448561747788748,25.105550844762433,17.91784017307353
69,2000,-0.87283343,0.042247463,-0.02905757,0.02931528,0.02734336,18.1393454329402,20.152124938067686,25.303713034721,18.451614508787397
69,3000,-0.9225545,0.036495775,-0.6447301999999999,0.006017676,0.024383532000000003,17.65503320063607,21.010258119892573,25.137415819931732,17.889967390065692
69,4000,-0.9383525,0.04798753,-0.81843114,0.020413395,0.024471022,18.532223435689584,21.75801272802136,24.83796595553855,18.96825858706285
70,0,-0.9531463,0.080504164,-0.8089114000000001,0.016465604,0.024989376,18.892024879021648,21.553288860928944,25.231684706844558,18.948176691333686
70,1000,-0.8871087,0.024772115,-0.6817983,0.010595745,0.023713745,16.80591235582648,20.35562768975123,24.62286850131111,16.884322925331958
70,2000,-0.8693970999999999,0.05149582,0.19787619,0.00857442,0.03043868,17.978020654174994,20.092939188137905,24.36353552920189,17.728693943463156
70,3000,-0.921715,0.08640303,0.089975014,0.04552133,0.025885759,18.410930092675468,21.844387595733078,25.917307409744268,18.46312745002396
70,4000,-0.9155846,0.032594733,0.17106569,0.007875629,0.024381656,17.721750980488427,20.915330395977666,24.250118051837354,18.341650482274247
71,0,-0.48014158,0.045770187,0.2502793,0.019293562,0.026073089,17.613424070403315,20.395324426722965,24.054878568521328,17.607757833873848
71,1000,-1.0550464,0.071704276,0.3133421,0.033852194,0.027125338,18.244683195856453,20.856659364345926,25.35422058822257,18.092556492843727
71,2000,-0.98453677,0.06771502,0.15901239,0.013467009,0.02419294,17.668008222543165,20.442656000544808,25.536232204248137,17.70865369626381
71,3000,-1.0047701999999998,0.072734065,-0.02881686,0.04331132,0.024703708,17.059450859222068,20.10283177153761,23.205055860835362,17.078062077734387
71,4000,-1.0172023,0.047279935,0.38698047,0.055678755,0.02518738,17.419091448232138,20.592983503760365,25.174891507418753,17.742655936301333
72,0,-1.1514964,0.05446337,0.29860842,0.015820196,0.024735311,18.761585656687146,21.551840449742198,25.371542896312828,18.31402603313637
72,1000,-1.0447242,0.047363784000000006,-0.3026505,0.031145545,0.025354698,17.781755414709124,19.974369926665304,23.72979929223311,17.791563681169013
72,2000,-0.94531125,0.057417445,0.07324649400000001,0.02187377,0.024965268,18.58452940824613,20.16037334293492,24.356656757416033,18.25645896555946
72,3000,-0.80047995,0.04410437,0.14992061,0.0081118625,0.025062433,18.54167445843271,19.783402806988363,24.828373808980107,18.613656114929174
72,4000,-0.9144555,0.044145957,0.19354057,0.031253863,0.025244415,17.775451902632913,20.082925633366585,24.475584508157848,17.84179524569285
73,0,-1.0571704,0.04134105,0.15609875,0.021337422,0.028448537000000006,17.264572605178387,20.067381897803358,24.132434260824734,17.359623628841064
73,1000,-1.0169327,0.10234661,0.5668569999999999,0.014137505,0.025859555,18.302287123131805,21.59630706538948,24.83095914702753,17.88995340887658
73,2000,-1.0155294,0.024257893,-0.05996806,0.028635400000000005,0.02644305,17.989409238536382,21.644956326911203,24.831192824404468,18.28450191275604
73,3000,-0.9626083,0.026515082,-0.4007445,0.023590062,0.029236764,17.594782816218046,21.35041871429781,24.48322734909632,17.52987520638115
73,4000,-0.9946815,0.07649175,-1.0874522,0.016249126000000003,0.028703874,17.94483096178962,20.001870498938445,25.654910361152357,17.910415284480848
74,0,-1.0042913,0.11066327,-0.8933074000000001,0.013333448,0.025848692000000003,17.667787242565392,20.0445498661413,25.515617768045445,17.65560703065003
74,1000,-1.0662652,0.06753257,-0.8267363999999999,0.010774478999999998,0.025080523,16.833518875465018,19.783568344182807,24.99093345283995,17.369865304069975
74,2000,-1.0796823999999998,0.12304229,-0.41324002,0.017120352,0.02382995,17.26269832666003,20.064610122604282,24.526195134052163,17.314953180185086
74,3000,-1.0666806,0.040872667,-0.6070508000000001,0.00863462,0.026227104,16.708694436579776,20.475888801332644,23.28355121943119,16.893579104363738
74,4000,-1.0833625,0.03845575,-0.37779438,0.027661633,0.026559334,17.16305369463339,20.73107694387065,25.574399410074054,17.464726828060893
75,0,-0.9616232,0.04191709,-0.4407146,0.04088904,0.025052587,17.895418566160604,20.63991766290067,25.42070097470781,18.05028740785053
75,1000,-1.0883656000000002,0.13160886,-0.3749419000000001,0.018822746,0.025156515,17.59702464968632,20.08201561687872,26.118204380890063,17.514499927851176
75,2000,-0.9999576,0.04511939,-0.59201807,0.020581417,0.02611921,18.123610748295306,20.91450604717437,24.4368059554875,17.964691850543662
